Country,Name,Status,Speakers,Latitude,Longitude
Switzerland,Romansh,Definitely endangered,35095,46.5777,9.6954
India,Apatani,Vulnerable,35000,27.5228,93.8177
India,Galo,Vulnerable,35000,28.1688,94.7433
India,Korwa,Vulnerable,35000,22.4922,84.1552
Ecuador,Shuar chicham,Definitely endangered,35000,-2.8826,-78.0303
Brazil,Ticuna,Definitely endangered,35000,-4.3464,-70.0048
Colombia,Ticuna,Definitely endangered,35000,-4.3464,-70.0048
Peru,Ticuna,Definitely endangered,35000,-4.3464,-70.0048
Peru,Wanka Quechua,Severely endangered,35000,-12.136,-75.2453
Colombia,Sikuani,Vulnerable,34614,3.4256,-68.8183
Venezuela,Sikuani,Vulnerable,34614,3.4256,-68.8183
Guatemala,Jakaltek (Guatemala),Definitely endangered,34038,15.6685,-91.7111
India,Liangmai,Vulnerable,34000,25.2794,93.6694
India,Zeme,Vulnerable,34000,25.5027,93.5595
Mexico,Highland Mazatec,Vulnerable,33859,18.1307,-96.8436
Nepal,Thangmi,Definitely endangered,33500,27.6969,86.0057
India,Nocte,Vulnerable,33000,27.1618,95.7952
Mexico,Mayo,Critically endangered,32869,26.9114,-109.6271
Indonesia,Lauje,Vulnerable,32000,-0.4531,119.9816
Nepal,Danuwar,Severely endangered,31849,26.9661,86.3223
India,Sirmaudi,Critically endangered,31144,30.9823,77.1569
Russia,Abaza,Definitely endangered,31000,44.1556,41.9368
Turkey,Abaza,Definitely endangered,31000,44.1556,41.9368
India,Koch,Definitely endangered,31000,25.7603,90.3955
China,Amis,Vulnerable,30000,23.4456,121.4483
Indonesia,Biak,Vulnerable,30000,-0.3076,131.2207
Bhutan,Bumthang,Vulnerable,30000,27.492,90.7159
Austria,Burgenland Croatian,Definitely endangered,30000,47.8435,16.5179
Hungary,Burgenland Croatian,Definitely endangered,30000,47.8435,16.5179
Slovakia,Burgenland Croatian,Definitely endangered,30000,47.8435,16.5179
Iran,Dzhidi,Definitely endangered,30000,33.5139,48.0102
Israel,Judeo-Berber (Israel),Severely endangered,30000,31.6767,34.5684
Nepal,Kham,Definitely endangered,30000,28.4321,82.9635
Italy,Ladin,Definitely endangered,30000,46.5531,11.8597
Bhutan,Lepcha,Definitely endangered,30000,27.1153,88.4687
India,Lepcha,Definitely endangered,30000,27.1153,88.4687
Nepal,Lepcha,Definitely endangered,30000,27.1153,88.4687
China,Maonan,Vulnerable,30000,24.8341,107.577
Myanmar,"Mok (Myanmar, Thailand)",Definitely endangered,30000,21.7333,99.7666
Thailand,"Mok (Myanmar, Thailand)",Definitely endangered,30000,21.7333,99.7666
Sudan,Moro,Definitely endangered,30000,10.8872,30.1904
China,Mulam,Vulnerable,30000,24.6341,108.2895
Finland,North Saami,Definitely endangered,30000,68.9099,22.9394
Norway,North Saami,Definitely endangered,30000,68.9099,22.9394
Russia,North Saami,Definitely endangered,30000,68.9099,22.9394
Sweden,North Saami,Definitely endangered,30000,68.9099,22.9394
Peru,Quechua of Cajamarca,Severely endangered,30000,-7.1772,-78.673
Ecuador,Quichua (Pastaza),Definitely endangered,30000,-1.7575,-76.8603
Tajikistan,Rushani,Definitely endangered,30000,37.8705,71.5979
Afghanistan,Rushani,Definitely endangered,30000,37.8705,71.5979
India,Tagin,Vulnerable,30000,28.038,94.2022
Indonesia,Tialo,Vulnerable,30000,0.4888,120.8935
Algeria,Tidikelt,Critically endangered,30000,26.8828,2.5488
Argentina,Toba,Definitely endangered,30000,-25.958,-59.0625
Russia,Tundra Nenets,Definitely endangered,30000,67.5001,67.7856
Croatia,Vojvodina Rusyn,Definitely endangered,30000,45.6351,19.1903
Serbia,Vojvodina Rusyn,Definitely endangered,30000,45.6351,19.1903
China,Wuse,Vulnerable,30000,24.878,109.1053
Russia,Agul,Definitely endangered,29399,41.7518,47.6875
Azerbaijan,Rutul,Definitely endangered,29383,41.5332,47.3181
Russia,Rutul,Definitely endangered,29383,41.5332,47.3181
Pakistan,Bateri,Definitely endangered,29000,34.9073,72.8675
India,Mzieme,Vulnerable,29000,25.6019,93.8891
Nepal,Ghale,Vulnerable,28989,28.2501,84.718
Mexico,Sierra Popoluca,Vulnerable,28700,18.245,-94.76
Nepal,Kurux (Nepal),Vulnerable,28615,26.6032,87.2259
India,Deori,Definitely endangered,28000,27.1911,94.1528
Mexico,Soyaltepec Mazatec,Vulnerable,27524,18.2499,-96.3995
Mexico,Western Mazahua,Definitely endangered,27037,19.4372,-100.3552
China,Sibe,Severely endangered,27000,43.6599,81.3427
Mexico,Isthmus Náhuatl,Vulnerable,26632,18.2209,-94.8382
Nepal,Sunwar,Vulnerable,26611,27.3485,86.2337
Senegal,Mancagne,Vulnerable,26450,12.7743,-15.6967
India,Gadaba,Critically endangered,26262,18.3858,82.7819
Romania,Banat Bulgarian,Definitely endangered,25000,45.4832,20.9069
Serbia,Banat Bulgarian,Definitely endangered,25000,45.4832,20.9069
Romania,Csángó Hungarian,Severely endangered,25000,46.7925,27.1911
India,Koda,Vulnerable,25000,22.1263,87.0776
China,Minhe Monguor,Definitely endangered,25000,36.4919,102.6452
Honduras,Miskito (Honduras),Vulnerable,25000,15.3393,-84.6034
Finland,Olonetsian,Definitely endangered,25000,61.1273,32.8765
Russia,Olonetsian,Definitely endangered,25000,61.1273,32.8765
Laos,Saek,Definitely endangered,25000,19.3166,104.7833
Thailand,Saek,Definitely endangered,25000,19.3166,104.7833
United States of America,Sioux,Vulnerable,25000,43.0588,-102.5244
Morocco,Tamazight (Beni Iznassen),Definitely endangered,25000,34.7506,-2.1917
Azerbaijan,Tsakhur,Definitely endangered,25000,41.6523,46.9775
Russia,Tsakhur,Definitely endangered,25000,41.6523,46.9775
Guyana,Warao,Definitely endangered,25000,8.6027,-61.3806
Venezuela,Warao,Definitely endangered,25000,8.6027,-61.3806
Nepal,Majhi,Severely endangered,24664,27.9208,83.5082
China,Jone,Definitely endangered,24000,34.5947,103.5653
Russia,Andi,Definitely endangered,23729,42.7308,46.2963
Colombia,Guambiano,Definitely endangered,23462,2.6138,-76.3906
India,Anal,Vulnerable,23000,24.1517,93.9385
Iran,Hawrami,Definitely endangered,23000,35.4259,46.2551
Iraq,Hawrami,Definitely endangered,23000,35.4259,46.2551
India,Juang,Definitely endangered,23000,21.0742,85.6164
India,Tiwa,Definitely endangered,23000,25.7801,92.5927
Panama,Embera (Panama),Vulnerable,22485,8.1179,-77.7429
Guinea-Bissau,Ediamat,Vulnerable,22025,12.2621,-16.5289
India,Mara,Definitely endangered,22000,23.5237,92.9003
India,Maring,Vulnerable,22000,24.6769,94.3835
Nigeria,Polci cluster,Definitely endangered,22000,9.9742,9.3328
China,Sarikoli,Definitely endangered,22000,37.9463,75.1272
Sudan,Krongo,Definitely endangered,21688,10.585,29.8883
Iran,Ashtiani,Definitely endangered,21000,34.4861,51.0562
Iran,Khunsari,Definitely endangered,21000,32.8795,51.6796
Iran,Semnani,Definitely endangered,21000,34.8679,53.4924
Canada,Plains Cree,Vulnerable,20933,56.3544,-113.8345
Mexico,Higher Reservoir Mazatec,Vulnerable,20665,18.158,-96.7045
Mexico,Chilchotla Mazatec,Vulnerable,20585,18.2934,-96.7029
Mexico,"Zapotec of the Valleys, middle northwest",Definitely endangered,20448,17.05,-96.6333
China,Aluo,Definitely endangered,20000,25.9368,102.1839
India,Bangni,Vulnerable,20000,28.0331,93.0651
Thailand,Bru,Definitely endangered,20000,15.3174,105.4938
Bhutan,Cho-ca-nga-ca-kha,Definitely endangered,20000,27.4107,91.2277
Bulgaria,Crimean Tatar (Dobruja),Severely endangered,20000,43.9414,28.3062
Romania,Crimean Tatar (Dobruja),Severely endangered,20000,43.9414,28.3062
Nepal,Dhimal,Severely endangered,20000,26.6192,87.4635
Italy,Griko (Salento),Severely endangered,20000,40.1578,18.2208
Brazil,Kaiowá Guarani,Vulnerable,20000,-21.5812,-55.0759
Finland,Karelian (Karelia),Definitely endangered,20000,63.0474,33.4616
Russia,Karelian (Karelia),Definitely endangered,20000,63.0474,33.4616
India,Khoirao,Vulnerable,20000,25.2198,94.1583
India,Manchad,Vulnerable,20000,32.6578,77.5415
Ukraine,Mariupolitan Greek,Severely endangered,20000,47.1364,37.5444
India,Padam,Vulnerable,20000,28.2463,95.3668
Guyana,Pemon (Venezuela),Vulnerable,20000,5.1347,-61.853
Venezuela,Pemon (Venezuela),Vulnerable,20000,5.1347,-61.853
Algeria,Tacenwit,Vulnerable,20000,36.5703,2.2892
China,Tangwang,Definitely endangered,20000,35.7643,102.8979
Syria,Western Neo-Aramaic,Definitely endangered,20000,33.8339,36.5405
Tajikistan,Yaghnobi,Definitely endangered,20000,38.5632,68.4475
Myanmar,Yaw,Definitely endangered,20000,21.6,94.8333
Botswana,Yeyi,Definitely endangered,20000,-19.4562,23.2031
Germany,Sorbian,Definitely endangered,19500,51.5001,14.4744
India,Biete,Definitely endangered,19000,25.6514,93.2409
India,Hrangkhol,Vulnerable,19000,24.1467,92.3071
Brazil,Terena,Severely endangered,19000,-20.2841,-55.4638
Pakistan,Kati,Definitely endangered,18700,35.3845,71.3177
Afghanistan,Kati,Definitely endangered,18700,35.3845,71.3177
Nepal,Kulung,Vulnerable,18686,27.518,86.9375
Brazil,Kaingang,Definitely endangered,18500,-28.1495,-52.4707
Mexico,Lowland Mazatec,Vulnerable,18389,18.0801,-96.5236
Iran,Vafsi,Definitely endangered,18000,34.0867,49.8861
Senegal,Bassari,Vulnerable,17910,12.4419,-12.6617
Senegal,Bayot,Vulnerable,17150,12.4218,-16.4149
India,Pochuri,Vulnerable,17000,25.6712,94.779
Libya,Tamahaq (Libya),Definitely endangered,17000,24.9611,10.1733
Canada,Swampy Cree,Vulnerable,16685,53.9849,-97.7626
India,Koraga,Critically endangered,16665,11.6952,75.6738
Ethiopia,Oyda,Vulnerable,16597,5.9438,36.6503
India,Pangvali,Critically endangered,16285,33.4589,76.9152
Peru,Shipibo-Conibo,Definitely endangered,16085,-8.4289,-74.6411
Uganda,Amba,Vulnerable,16000,0.6737,30.198
Russia,Tsez,Definitely endangered,15356,42.2376,45.8734
China,Bonan,Definitely endangered,15000,36.089,102.843
Vietnam,Chrau,Definitely endangered,15000,10.5634,107.1496
Iran,Dari,Definitely endangered,15000,31.8402,54.1625
Bhutan,Dzala,Vulnerable,15000,27.7078,91.3623
China,Ersu,Definitely endangered,15000,28.7778,102.1277
India,Gangte,Definitely endangered,15000,24.1968,93.587
Nigeria,Gurdu-Mbaaru,Severely endangered,15000,9.7415,10.4534
Nepal,Ha-lung Tibetan,Definitely endangered,15000,27.6831,87.8256
China,Hlersu,Vulnerable,15000,24.3789,102.046
Laos,Juk,Definitely endangered,15000,15.3333,106.85
Ethiopia,Kwama,Vulnerable,15000,9.5465,34.2059
China,Laemae,Severely endangered,15000,26.4179,98.7758
Thailand,Lavua,Definitely endangered,15000,18.4483,98.1848
Brazil,Macushi (Brazil),Vulnerable,15000,3.7765,-61.1279
India,Nahali,Definitely endangered,15000,21.4735,74.0258
China,Naluo,Vulnerable,15000,26.5895,100.8506
Thailand,Nyoe,Definitely endangered,15000,14.9102,104.6049
United States of America,O'odham (Akimel),Definitely endangered,15000,33.059,-112.0479
United States of America,O'odham (Tohono),Definitely endangered,15000,31.9186,-111.8798
China,Paiwan,Vulnerable,15000,22.4313,120.7809
China,Rao,Definitely endangered,15000,25.871,107.0476
Malaysia,Semai,Severely endangered,15000,4.3039,101.445
Sudan,Shatt,Severely endangered,15000,10.8117,29.7235
Egypt,Siwi,Definitely endangered,15000,29.1905,25.5322
Algeria,Tagargrent,Severely endangered,15000,30.9587,4.0209
Algeria,Tayurayt,Vulnerable,15000,36.5648,1.9061
Indonesia,Totoli,Vulnerable,15000,0.8953,120.2838
Colombia,Aruaco,Vulnerable,14799,10.0986,-73.5424
Nepal,Yakkha,Critically endangered,14648,27.1908,87.3358
India,Kuruba,Critically endangered,14613,11.4369,76.3549
Fr. Polynesia,Tuamotuan,Definitely endangered,14400,-14.9354,-147.7455
Sudan,Katla,Definitely endangered,14208,11.7329,29.3939
Belize,Garífuna (Belize),Vulnerable,14061,17.1833,-88.5833
Nepal,Thulung,Definitely endangered,14034,27.4534,86.6423
Bangladesh,Bawm,Definitely endangered,14000,22.1874,92.6477
India,Bawm,Definitely endangered,14000,22.1874,92.6477
Brazil,Guajajara,Vulnerable,14000,-4.8282,-46.8017
Niue,Niuean,Definitely endangered,14000,-19.0491,-169.8706
Indonesia,Uhunduni,Vulnerable,14000,-4.2054,137.031
Senegal,Gusilay,Vulnerable,13950,12.7019,-16.4382
Brazil,Xavante,Vulnerable,13303,-14.4832,-53.5305
Indonesia,Dondo,Vulnerable,13000,0.747,120.4266
India,Khampti,Vulnerable,13000,27.8827,96.5093
Guinea,Nalu,Definitely endangered,13000,10.9523,-14.7629
Sudan,Tagoi,Severely endangered,13000,10.8252,30.1657
Sudan,Karko,Definitely endangered,12986,11.964,29.4186
Mexico,San Mateo del Mar Huave,Vulnerable,12667,16.2,-94.9833
Belize,Q'eqchi' (Belize),Vulnerable,12366,16.8107,-88.3999
Sudan,Kadaru,Definitely endangered,12360,12.1789,30.2398
Mexico,Mazatlán Mazatec,Vulnerable,12340,18.033,-96.8999
Guinea,Badiaranke,Severely endangered,12205,12.4043,-13.5736
Indonesia,Alune,Vulnerable,12000,-3.0637,128.3752
India,Bangani,Critically endangered,12000,29.8692,79.0686
Russia,Chamalal,Definitely endangered,12000,42.5712,46.0739
Vietnam,Chru,Vulnerable,12000,11.4666,109.05
India,Hill Miri,Definitely endangered,12000,27.7078,94.0374
China,Jinuo,Definitely endangered,12000,21.4758,101.3111
China,Muya,Vulnerable,12000,30.2593,101.7497
China,Samei,Severely endangered,12000,25.0756,103.0133
Indonesia,Tajio,Vulnerable,12000,-0.0954,120.0173
Indonesia,Tobada',Extinct,12000,-2.019,119.4708
Russia,Yurt Tatar,Definitely endangered,12000,46.3943,48.3288
Mexico,Yaqui (Mexico),Vulnerable,11806,27.6436,-110.296
Guatemala,Ch'orti' (Guatemala),Definitely endangered,11734,14.968,-89.2905
Mexico,Filomeno Mata Totonac,Vulnerable,11710,20.198,-97.7022
Mexico,Northern Totonac,Critically endangered,11529,20.2741,-97.955
Ethiopia,Komo,Definitely endangered,11500,9.0804,34.0905
Sudan,Komo,Definitely endangered,11500,9.0804,34.0905
Ghana,Tuwuli,Vulnerable,11400,7.0572,0.3845
Guatemala,Poqomam,Definitely endangered,11273,14.6455,-89.7274
China,Idu,Definitely endangered,11101,28.6496,95.8419
India,Idu,Definitely endangered,11101,28.6496,95.8419
Venezuela,Kari'ña (Venezuela),Severely endangered,11000,8.4941,-64.0942
Peru,Machiguenga,Definitely endangered,11000,-11.8888,-72.9052
Venezuela,Piaroa (Venezuela),Vulnerable,11000,4.5435,-66.7089
Tuvalu,Tuvaluan,Definitely endangered,11000,-8.5049,179.187
Colombia,Waunana (Colombia),Vulnerable,11000,4.2806,-77.0581
Senegal,Noon,Vulnerable,10925,14.8173,-16.5234
Nepal,Sampang,Vulnerable,10810,27.257,86.9444
United States of America,Central Alaskan Yupik (2),Vulnerable,10400,61.4387,-160.4882
United States of America,Central Alaskan Yupik (Nuniak Island),Vulnerable,10400,59.8889,-166.289
Papua New Guinea,Bukiyip,Vulnerable,10304,-3.4256,143.0886
Indonesia,Saparua,Definitely endangered,10216,-3.5757,128.6464
Nepal,Darai,Severely endangered,10210,27.9264,84.331
Senegal,Bandial,Vulnerable,10125,12.5317,-16.1553
Sudan,Bongo,Definitely endangered,10084,6.1405,31.7999
Mexico,Northwestern Tarahumara,Vulnerable,10031,27.9169,-107.0552
Italy,Algherese Catalan,Definitely endangered,10000,40.5638,8.3276
Spain,Aragonese,Definitely endangered,10000,42.2935,-0.4394
China,Baima,Vulnerable,10000,33.1531,103.8696
Uzbekistan,Bukharic,Definitely endangered,10000,39.8043,64.4224
China,Bunun,Vulnerable,10000,23.3624,121.1077
Tanzania,Burunge,Vulnerable,10000,-4.7297,35.7769
Peru,Chayahuita,Definitely endangered,10000,-5.3425,-76.6955
United States of America,Cherokee (Oklahoma),Definitely endangered,10000,36.7544,-98.3569
Sweden,Dalecarlian,Definitely endangered,10000,61.2385,14.0295
Colombia,"Huitoto (Colombia, Peru)",Definitely endangered,10000,-3.0308,-71.8066
Peru,"Huitoto (Colombia, Peru)",Definitely endangered,10000,-3.0308,-71.8066
Israel,Hulaula (Israel),Severely endangered,10000,32.2128,34.9118
Chad,Karang,Vulnerable,10000,8.3093,15.3588
Russia,Karelian (Tver),Definitely endangered,10000,58.1533,36.101
Senegal,Karone,Vulnerable,10000,12.7769,-16.7733
Azerbaijan,Kryz,Severely endangered,10000,41.1455,48.164
Colombia,"Kurripako (Colombia, Venezuela)",Definitely endangered,10000,2.3723,-67.5659
Venezuela,"Kurripako (Colombia, Venezuela)",Definitely endangered,10000,2.3723,-67.5659
Bhutan,Kurtöp,Vulnerable,10000,27.7127,90.9667
India,Lamgang,Critically endangered,10000,24.2569,94.0759
China,Miqie,Definitely endangered,10000,26.9053,100.8506
Bolivia,Mojo,Definitely endangered,10000,-14.966,-65.1708
India,Muot,Critically endangered,10000,8.0932,93.4963
India,Naiki,Critically endangered,10000,19.8287,78.2281
Brazil,Ñandeva Guarani,Vulnerable,10000,-22.0652,-54.7558
Nigeria,Ngwaba,Severely endangered,10000,9.9904,12.81
Germany,North Frisian,Severely endangered,10000,54.7341,8.7478
Russia,Northern Khanty,Definitely endangered,10000,63.7047,66.676
Thailand,Nyah Kur,Definitely endangered,10000,15.6587,101.5068
Bhutan,Nyenkha,Vulnerable,10000,27.4595,90.4119
Malaysia,Orang Hulu,Definitely endangered,10000,1.8871,103.984
Sudan,Otoro,Severely endangered,10000,11.1864,30.6353
China,Solon,Definitely endangered,10000,48.166,119.4873
China,Southern Tujia,Severely endangered,10000,28.258,109.9398
Indonesia,Taba,Vulnerable,10000,0.0659,127.4084
China,Talu,Vulnerable,10000,26.5623,102.8506
Tunisia,Tamazight (Tunisia),Severely endangered,10000,36.0313,9.8767
China,Tayal,Vulnerable,10000,24.5458,121.3591
Sudan,Temein,Severely endangered,10000,11.8377,29.4625
Malaysia,Temiar,Definitely endangered,10000,4.9493,101.4113
Russia,Trukhmen,Definitely endangered,10000,44.4886,44.5385
Turkmenistan,Trukhmen,Definitely endangered,10000,44.4886,44.5385
Tanzania,Vidunda,Vulnerable,10000,-6.8664,37.304
Colombia,Kogui,Vulnerable,9911,10.8548,-74.0258
Senegal,Paloor,Vulnerable,9680,14.7801,-16.8035
Guatemala,Awakatek (Guatemala),Vulnerable,9613,15.3429,-91.312
United States of America,Choctaw (Louisiana),Vulnerable,9500,31.6822,-92.1252
United States of America,Choctaw (Mississipi),Vulnerable,9500,32.7713,-89.1163
United States of America,Choctaw (Oklahoma),Vulnerable,9500,34.1472,-94.81
Pakistan,Gawar-Bati,Definitely endangered,9500,35.158,71.4083
Afghanistan,Gawar-Bati,Definitely endangered,9500,35.158,71.4083
China,Taruang,Vulnerable,9332,28.12,95.88
India,Taruang,Vulnerable,9332,28.12,95.88
Myanmar,Taruang,Vulnerable,9332,28.12,95.88
Nepal,Khaling,Definitely endangered,9288,27.5781,86.7163
Mexico,Western Tarahumara,Vulnerable,9196,27.3361,-108.5007
Canada,Nunavimmiutitut,Vulnerable,9105,58.1665,-68.3605
Canada,Woods Cree,Vulnerable,9095,55.1711,-102.9061
Vietnam,Phula (Vietnam),Definitely endangered,9046,22.7833,105.4666
Nepal,Dol-po,Definitely endangered,9000,29.2193,83.0676
Indonesia,Helong,Severely endangered,9000,-10.1905,123.5247
Indonesia,Lisela,Vulnerable,9000,-3.2392,127.0239
China,Motuo Menba,Definitely endangered,9000,28.664,94.0347
India,Motuo Menba,Definitely endangered,9000,28.664,94.0347
Nicaragua,Panamahka,Vulnerable,9000,14.2856,-84.5947
United States of America,Zuni,Vulnerable,9000,35.082,-108.76
Belize,Mopán (Belize),Severely endangered,8980,16.2449,-88.8654
Sudan,Tulishi,Severely endangered,8628,11.5984,29.0917
Mexico,Central Cuicatec,Vulnerable,8621,17.8,-96.961
Ethiopia,Ts'amay,Definitely endangered,8621,5.4382,37.2463
Pakistan,Phalura,Definitely endangered,8600,35.7264,71.7434
Mexico,Northern Popoloc,Vulnerable,8597,18.6818,-97.658
Mexico,Ixcatlán Mazatec,Vulnerable,8593,18.1447,-96.4855
Mexico,Patla-Chicontla Totonac,Severely endangered,8590,20.1644,-97.6927
Chad,Toram,Severely endangered,8456,11.1581,19.6023
Mexico,Northwestern Tlapanec,Vulnerable,8409,17.5595,-98.9332
Canada,Dene,Vulnerable,8195,56.4807,-109.4127
United States of America,Micmac (Massachusetts),Definitely endangered,8145,42.3589,-71.0578
Ethiopia,Argobba,Critically endangered,8000,10.5958,39.9792
Fr. Polynesia,Austral dialects,Definitely endangered,8000,-23.3775,-149.4909
Sudan,Belanda Bor,Definitely endangered,8000,6.4954,27.7404
Sudan,Feroge,Vulnerable,8000,8.5049,25.7189
Japan,Hachijō,Definitely endangered,8000,33.11,139.7891
Colombia,Inga,Severely endangered,8000,1.1658,-77.0011
Sudan,Kanga,Severely endangered,8000,10.844,29.4708
China,Lajia,Definitely endangered,8000,23.7439,110.0526
Bhutan,Lakha,Definitely endangered,8000,27.5898,90.3735
Paraguay,Mbya Guarani (Paraguay),Definitely endangered,8000,-26.5099,-55.2832
Brazil,Mundurukú,Vulnerable,8000,-8.1027,-57.3486
United States of America,Ojibwe,Severely endangered,8000,46.0706,-93.6677
Ecuador,Quichua (Salasaca),Definitely endangered,8000,-1.3511,-78.6511
India,Rongpo,Vulnerable,8000,30.7229,79.7387
China,Sanyi,Severely endangered,8000,24.9262,102.5134
Malaysia,Temuan,Severely endangered,8000,3.3709,101.984
Sudan,Tingal,Definitely endangered,8000,12.238,31.1215
Peru,Wampis,Vulnerable,8000,-3.4476,-77.7941
China,Wunai Bunu,Definitely endangered,8000,24.4146,107.8378
Peru,Yanesha,Severely endangered,8000,-10.3743,-75.2343
Mexico,Mam (Mexico),Severely endangered,7977,17.3661,-93.5334
Burkina Faso,Pana,Definitely endangered,7800,13.165,-3.4277
Guyana,Macushi (Guyana),Vulnerable,7750,3.6888,-59.4799
Russia,Chukchi,Severely endangered,7742,67.6248,176.1767
Costa Rica,Cabécar,Vulnerable,7622,9.9012,-83.6844
Colombia,Awa Cuaiquer,Critically endangered,7500,1.4939,-78.5742
Israel,Lishana Deni (Israel),Severely endangered,7500,31.7748,35.1013
